"userId","movieId","predicted_rating","rating"
160,295,5,0
160,496,5,0
160,1162,5,0
160,2032,5,0
160,2037,5,0
160,2102,5,0
161,318,0,5
161,745,0,5
161,1148,0,5
161,1223,0,5
161,2135,0,5
161,3429,0,5
161,3751,0,5
161,4571,0,5
161,4980,0,5
161,7247,0,5
161,40,5,0
161,83,5,0
161,626,5,0
161,889,5,0
161,1140,5,0
161,1477,5,0
161,1519,5,0
161,1825,5,0
161,2493,5,0
161,3496,5,0
162,16,0,5
162,17,0,5
162,36,0,5
162,62,0,5
162,145,0,5
162,261,0,5
162,272,0,5
162,277,0,5
162,280,0,5
162,318,0,5
162,238,4,0
162,1151,4,0
162,1519,4,0
162,1631,4,0
162,1696,4,0
162,1825,4,0
162,2032,4,0
162,2075,4,0
162,2876,4,0
162,3073,4,0
163,1588,0,4
163,1608,0,4
163,1625,0,4
163,1704,0,4
163,1784,0,4
163,1407,0,3
163,1485,0,3
163,1515,0,3
163,1614,0,3
163,1617,0,3
163,49,5,0
163,178,5,0
163,238,5,0
163,287,5,0
163,406,5,0
163,633,5,0
163,706,5,0
163,726,5,0
163,891,5,0
163,987,5,0
164,110,0,5
164,480,0,5
164,589,0,5
164,780,0,5
164,1036,0,5
164,1097,0,5
164,1101,0,5
164,1198,0,5
164,1200,0,5
164,1201,0,5
164,126,5,0
164,287,5,0
164,406,5,0
164,726,5,0
164,987,5,0
164,1163,5,0
164,2024,5,0
164,2363,5,0
164,2364,5,0
164,2446,5,0
165,1197,0,5
165,1198,0,5
165,1291,0,5
165,4963,0,5
165,5466,0,5
165,5952,0,5
165,110,0,4
165,249,0,4
165,368,0,4
165,377,0,4
165,14,5,0
165,74,5,0
165,82,5,0
165,283,5,0
165,284,5,0
165,289,5,0
165,433,5,0
165,488,5,0
165,638,5,0
165,907,5,0
166,1,0,5
166,50,0,5
166,588,0,5
166,1210,0,5
166,1500,0,5
166,1682,0,5
166,2329,0,5
166,3000,0,5
166,4226,0,5
166,4973,0,5
166,499,5,0
166,790,5,0
166,1162,5,0
166,1336,5,0
166,1440,5,0
166,1985,5,0
166,1986,5,0
166,2149,5,0
166,2451,5,0
166,2862,5,0
167,223,0,5
167,318,0,5
167,353,0,5
167,745,0,5
167,1148,0,5
167,1215,0,5
167,1527,0,5
167,2502,0,5
167,3052,0,5
167,3751,0,5
167,30,5,0
167,40,5,0
167,68,5,0
167,80,5,0
167,103,5,0
167,128,5,0
167,156,5,0
167,178,5,0
167,183,5,0
167,190,5,0
168,608,0,5
168,750,0,5
168,858,0,5
168,908,0,5
168,923,0,5
168,1086,0,5
168,1089,0,5
168,1172,0,5
168,1201,0,5
168,1203,0,5
168,146,5,0
168,148,5,0
168,496,5,0
168,691,5,0
168,1140,5,0
168,1437,5,0
168,1519,5,0
168,1546,5,0
168,1649,5,0
168,1661,5,0
169,3,0,5
169,5,0,5
169,62,0,5
169,104,0,5
169,317,0,5
169,318,0,5
169,500,0,5
169,524,0,5
169,527,0,5
169,586,0,5
169,1685,5,0
169,2965,5,0
169,6983,5,0
169,99636,5,0
169,121129,5,0
169,131724,5,0
169,130482,4.5,0
169,135198,4.5,0
169,136850,4.5,0
169,176415,4.5,0
170,34,0,5
170,318,0,5
170,48,0,4
170,110,0,4
170,161,0,4
170,168,0,4
170,208,0,4
170,266,0,4
170,282,0,4
170,339,0,4
170,178,5,0
170,189,5,0
170,201,5,0
170,219,5,0
170,243,5,0
170,254,5,0
170,279,5,0
170,310,5,0
170,336,5,0
170,359,5,0
171,1,0,5
171,25,0,5
171,29,0,5
171,32,0,5
171,47,0,5
171,81,0,5
171,111,0,5
171,141,0,5
171,163,0,5
171,176,0,5
171,241,4.5,0
171,385,4.5,0
171,452,4.5,0
171,467,4.5,0
171,889,4.5,0
171,1105,4.5,0
171,1140,4.5,0
171,1519,4.5,0
171,1739,4.5,0
171,2493,4.5,0
172,3087,0,5
172,277,0,4.5
172,527,0,4.5
172,1125,0,4.5
172,1210,0,4.5
172,2762,0,4.5
172,593,0,4
172,1270,0,4
172,1347,0,4
172,2005,0,4
172,1140,5,0
172,1477,5,0
172,1519,5,0
172,2493,5,0
172,3496,5,0
172,7312,5,0
172,121129,5,0
172,142056,5,0
172,167296,5,0
172,168712,5,0
173,171,0,5
173,356,0,5
173,357,0,5
173,527,0,5
173,17,0,4
173,141,0,4
173,150,0,4
173,329,0,4
173,480,0,4
173,500,0,4
173,1458,5,0
173,3568,5,0
173,1824,4.5,0
173,1990,4.5,0
173,2965,4.5,0
173,3939,4.5,0
173,3940,4.5,0
173,3941,4.5,0
173,3942,4.5,0
173,4323,4.5,0
174,11,0,5
174,150,0,5
174,185,0,5
174,236,0,5
174,253,0,5
174,282,0,5
174,316,0,5
174,344,0,5
174,454,0,5
174,457,0,5
174,102,5,0
174,238,5,0
174,418,5,0
174,499,5,0
174,790,5,0
174,984,5,0
174,1170,5,0
174,1334,5,0
174,1336,5,0
174,1427,5,0
175,3594,0,5
175,3791,0,5
175,7169,0,5
175,8911,0,5
175,32289,0,5
175,38388,0,5
175,44613,0,5
175,47382,0,5
175,3969,0,4.5
175,8643,0,4.5
175,536,5,0
175,889,5,0
175,1167,5,0
175,1477,5,0
175,1825,5,0
175,1990,5,0
175,3939,5,0
175,3940,5,0
175,3941,5,0
175,3942,5,0
176,10,0,5
176,47,0,5
176,110,0,5
176,168,0,5
176,318,0,5
176,329,0,5
176,380,0,5
176,457,0,5
176,471,0,5
176,553,0,5
176,315,5,0
176,489,5,0
176,1519,5,0
176,3899,5,0
176,7001,5,0
176,7169,5,0
176,7375,5,0
176,8869,5,0
176,8968,5,0
176,26614,5,0
177,1,0,5
177,296,0,5
177,318,0,5
177,356,0,5
177,500,0,5
177,593,0,5
177,595,0,5
177,837,0,5
177,858,0,5
177,898,0,5
177,187,5,0
177,283,5,0
177,430,5,0
177,680,5,0
177,698,5,0
177,800,5,0
177,1055,5,0
177,1151,5,0
177,1341,5,0
177,1406,5,0
178,318,0,5
178,357,0,5
178,457,0,5
178,1193,0,5
178,2028,0,5
178,2329,0,5
178,2858,0,5
178,4967,0,5
178,4973,0,5
178,5225,0,5
178,40,5,0
178,626,5,0
178,1477,5,0
178,1685,5,0
178,2965,5,0
178,5109,5,0
178,6561,5,0
178,6983,5,0
178,99636,5,0
178,131724,5,0
179,34,0,5
179,110,0,5
179,161,0,5
179,225,0,5
179,317,0,5
179,318,0,5
179,356,0,5
179,377,0,5
179,589,0,5
179,736,0,5
179,30,4.5,0
179,126,4.5,0
179,183,4.5,0
179,287,4.5,0
179,347,4.5,0
179,406,4.5,0
179,695,4.5,0
179,726,4.5,0
179,889,4.5,0
179,987,4.5,0
180,260,0,4.5
180,1213,0,4.5
180,2959,0,4.5
180,4993,0,4.5
180,1136,0,4
180,1196,0,4
180,1197,0,4
180,1198,0,4
180,1261,0,4
180,2717,0,4
180,1477,5,0
180,1685,5,0
180,1990,5,0
180,3939,5,0
180,3940,5,0
180,3941,5,0
180,3942,5,0
180,142056,5,0
180,167296,5,0
180,168712,5,0
181,11,0,5
181,34,0,5
181,356,0,5
181,454,0,5
181,480,0,5
181,587,0,5
181,61,0,4
181,62,0,4
181,79,0,4
181,86,0,4
181,7096,4.547619,0
181,3099,4.5,0
181,3529,4.5,0
181,6158,4.5,0
181,7079,4.5,0
181,7306,4.5,0
181,27075,4.5,0
181,63239,4.5,0
181,71902,4.5,0
181,83601,4.5,0
182,16,0,5
182,18,0,5
182,296,0,5
182,356,0,5
182,412,0,5
182,608,0,5
182,741,0,5
182,750,0,5
182,899,0,5
182,902,0,5
182,40,5,0
182,294,5,0
182,385,5,0
182,452,5,0
182,484,5,0
182,2965,5,0
182,3496,5,0
182,4402,5,0
182,5109,5,0
182,5385,5,0
183,110,0,5
183,377,0,5
183,457,0,5
183,589,0,5
183,1200,0,5
183,1287,0,5
183,1370,0,5
183,1387,0,5
183,1610,0,5
183,2028,0,5
183,13,5,0
183,31,5,0
183,68,5,0
183,80,5,0
183,156,5,0
183,159,5,0
183,171,5,0
183,177,5,0
183,183,5,0
183,212,5,0
184,4226,0,5
184,48780,0,5
184,58559,0,5
184,74754,0,5
184,106782,0,5
184,108932,0,5
184,109487,0,5
184,112552,0,5
184,119145,0,5
184,122912,0,5
184,512,5,0
184,1341,5,0
184,1422,5,0
184,1841,5,0
184,2330,5,0
184,3120,5,0
184,3357,5,0
184,3711,5,0
184,3899,5,0
184,4180,5,0
185,899,0,5
185,1658,0,5
185,3949,0,5
185,4034,0,5
185,4226,0,5
185,4995,0,5
185,1,0,4
185,223,0,4
185,364,0,4
185,588,0,4
185,189,5,0
185,201,5,0
185,219,5,0
185,243,5,0
185,254,5,0
185,279,5,0
185,310,5,0
185,336,5,0
185,359,5,0
185,510,5,0
186,317,0,5
186,588,0,5
186,589,0,5
186,593,0,5
186,595,0,5
186,902,0,5
186,905,0,5
186,916,0,5
186,919,0,5
186,924,0,5
186,271,5,0
186,882,5,0
186,1151,5,0
186,1631,5,0
186,1696,5,0
186,2075,5,0
186,2344,5,0
186,2475,5,0
186,2749,5,0
186,3557,5,0
187,922,0,5
187,1199,0,5
187,1201,0,5
187,1209,0,5
187,1261,0,5
187,1464,0,5
187,1732,0,5
187,1809,0,5
187,1921,0,5
187,2076,0,5
187,126,5,0
187,129,5,0
187,149,5,0
187,171,5,0
187,183,5,0
187,238,5,0
187,269,5,0
187,271,5,0
187,278,5,0
187,298,5,0
188,356,0,5
188,898,0,5
188,899,0,5
188,904,0,5
188,906,0,5
188,913,0,5
188,914,0,5
188,919,0,5
188,1028,0,5
188,1035,0,5
188,177,5,0
188,841,5,0
188,943,5,0
188,1412,5,0
188,1621,5,0
188,1999,5,0
188,2107,5,0
188,2112,5,0
188,2290,5,0
188,2303,5,0
189,58559,0,5
189,527,0,4.5
189,54286,0,4.5
189,68954,0,4.5
189,79132,0,4.5
189,318,0,4
189,356,0,4
189,593,0,4
189,1265,0,4
189,2571,0,4
189,14,5,0
189,68,5,0
189,74,5,0
189,80,5,0
189,82,5,0
189,105,5,0
189,106,5,0
189,156,5,0
189,232,5,0
189,263,5,0
190,527,0,5
190,2324,0,5
190,4896,0,5
190,4973,0,5
190,5225,0,5
190,5816,0,5
190,6016,0,5
190,6711,0,5
190,7361,0,5
190,8368,0,5
190,618,5,0
190,706,5,0
190,791,5,0
190,1116,5,0
190,1137,5,0
190,1144,5,0
190,1458,5,0
190,1825,5,0
190,3106,5,0
190,3567,5,0
191,17,0,5
191,25,0,5
191,32,0,5
191,36,0,5
191,50,0,5
191,52,0,5
191,85,0,5
191,99,0,5
191,111,0,5
191,148,0,5
191,1477,5,0
191,1990,5,0
191,3939,5,0
191,3940,5,0
191,3941,5,0
191,3942,5,0
191,142056,5,0
191,167296,5,0
191,168712,5,0
191,137,4.142857,0
192,10,0,5
192,150,0,5
192,185,0,5
192,349,0,5
192,356,0,5
192,380,0,5
192,480,0,5
192,160,0,4
192,225,0,4
192,266,0,4
192,96,5,0
192,116,5,0
192,199,5,0
192,334,5,0
192,390,5,0
192,425,5,0
192,513,5,0
192,534,5,0
192,536,5,0
192,668,5,0
193,260,0,5
193,908,0,5
193,924,0,5
193,1193,0,5
193,1206,0,5
193,1207,0,5
193,5618,0,5
193,26116,0,5
193,55442,0,5
193,858,0,4.5
193,1415,4.5,0
193,1684,4.5,0
193,3171,4.5,0
193,3287,4.5,0
193,4323,4.5,0
193,4959,4.5,0
193,6452,4.5,0
193,6597,4.5,0
193,7218,4.5,0
193,7879,4.5,0
194,1090,0,4.5
194,7143,0,4.5
194,1035,0,4
194,1288,0,4
194,5060,0,4
194,168,0,3.5
194,315,0,3.5
194,342,0,3.5
194,552,0,3.5
194,1252,0,3.5
194,83,5,0
194,183,5,0
194,347,5,0
194,618,5,0
194,685,5,0
194,747,5,0
194,759,5,0
194,791,5,0
194,1056,5,0
194,1116,5,0
195,50,0,5
195,235,0,5
195,296,0,5
195,318,0,5
195,608,0,5
195,648,0,5
195,904,0,5
195,908,0,5
195,1036,0,5
195,1060,0,5
195,177,5,0
195,285,5,0
195,295,5,0
195,536,5,0
195,581,5,0
195,841,5,0
195,926,5,0
195,943,5,0
195,1046,5,0
195,1054,5,0
196,150,0,5
196,364,0,5
196,733,0,5
196,2571,0,5
196,3578,0,5
196,58559,0,5
196,142488,0,5
196,62,0,4.5
196,1036,0,4.5
196,1214,0,4.5
196,40,5,0
196,241,5,0
196,285,5,0
196,615,5,0
196,685,5,0
196,808,5,0
196,1458,5,0
196,1473,5,0
196,1621,5,0
196,1825,5,0
197,293,0,5
197,296,0,5
197,541,0,5
197,589,0,5
197,592,0,5
197,1080,0,5
197,1193,0,5
197,1209,0,5
197,1755,0,5
197,1784,0,5
197,129,5,0
197,828,5,0
197,1140,5,0
197,2969,5,0
197,3120,5,0
197,3634,5,0
197,3713,5,0
197,3834,5,0
197,4083,5,0
197,6158,5,0
198,32,0,5
198,36,0,5
198,47,0,5
198,50,0,5
198,58,0,5
198,215,0,5
198,260,0,5
198,265,0,5
198,296,0,5
198,316,0,5
198,1910,5,0
198,2307,5,0
198,2477,5,0
198,2749,5,0
198,2969,5,0
198,3042,5,0
198,3099,5,0
198,3162,5,0
198,3324,5,0
198,3370,5,0
199,25,0,5
199,527,0,5
199,541,0,5
199,608,0,5
199,750,0,5
199,912,0,5
199,923,0,5
199,1060,0,5
199,1136,0,5
199,1178,0,5
199,14,5,0
199,470,5,0
199,639,5,0
199,1554,5,0
199,1941,5,0
199,1949,5,0
199,2557,5,0
199,2970,5,0
199,3042,5,0
199,1,0,0
200,39,0,5
200,260,0,5
200,296,0,5
200,318,0,5
200,441,0,5
200,597,0,5
200,1020,0,5
200,1042,0,5
200,1196,0,5
200,1197,0,5
200,467,5,0
200,536,5,0
200,828,5,0
200,1105,5,0
200,1140,5,0
200,1341,5,0
200,1477,5,0
200,1519,5,0
200,1685,5,0
200,1696,5,0
201,1,0,5
201,25,0,5
201,34,0,5
201,260,0,5
201,296,0,5
201,339,0,5
201,356,0,5
201,480,0,5
201,543,0,5
201,587,0,5
201,418,5,0
201,1163,5,0
201,2370,5,0
201,2975,5,0
201,2977,5,0
201,3567,5,0
201,4078,5,0
201,4947,5,0
201,189043,5,0
201,190207,5,0
202,6,0,5
202,246,0,5
202,293,0,5
202,306,0,5
202,356,0,5
202,456,0,5
202,541,0,5
202,589,0,5
202,593,0,5
202,750,0,5
202,4,5,0
202,28,5,0
202,30,5,0
202,46,5,0
202,85,5,0
202,126,5,0
202,137,5,0
202,140,5,0
202,178,5,0
202,3,0,0
203,110,0,5
203,296,0,5
203,590,0,5
203,1584,0,5
203,3578,0,5
203,4993,0,5
203,5418,0,5
203,5952,0,5
203,7153,0,5
203,8665,0,5
203,105,5,0
203,212,5,0
203,272,5,0
203,476,5,0
203,615,5,0
203,760,5,0
203,1056,5,0
203,1516,5,0
203,2122,5,0
203,2370,5,0
204,47,0,5
204,1136,0,5
204,1222,0,5
204,1653,0,5
204,2329,0,5
204,2710,0,5
204,2959,0,5
204,3266,0,5
204,3949,0,5
204,4878,0,5
204,27704,5,0
204,50851,5,0
204,69860,5,0
204,86668,5,0
204,89580,5,0
204,90943,5,0
204,1,4.5,0
204,19,4.5,0
204,29,4.5,0
204,34,4.5,0
205,71462,0,5
205,260,0,4.5
205,4896,0,4.5
205,6874,0,4.5
205,81845,0,4.5
205,91542,0,4.5
205,99114,0,4.5
205,179817,0,4.5
205,356,0,4
205,3033,0,4
205,148,5,0
205,449,5,0
205,496,5,0
205,1824,5,0
205,2493,5,0
205,3899,5,0
205,3958,5,0
205,7096,5,0
205,26366,5,0
205,39516,5,0
206,1,0,5
206,17,0,5
206,25,0,5
206,36,0,5
206,58,0,5
206,608,0,5
206,661,0,5
206,800,0,5
206,838,0,5
206,7,0,4
206,1739,5,0
206,1990,5,0
206,2573,5,0
206,2738,5,0
206,2820,5,0
206,2969,5,0
206,3403,5,0
206,3414,5,0
206,3449,5,0
206,3568,5,0
207,2858,0,5
207,2949,0,4.5
207,1321,0,4
207,1347,0,4
207,2021,0,4
207,2991,0,4
207,1283,0,3.5
207,2329,0,3.5
207,2428,0,3.5
207,2707,0,3.5
207,876,5,0
207,2493,5,0
207,3496,5,0
207,7096,5,0
207,59814,5,0
207,70708,5,0
207,112512,5,0
207,121129,5,0
207,131739,5,0
207,135198,5,0
208,2028,0,5
208,2571,0,5
208,110,0,4
208,589,0,4
208,1210,0,4
208,1277,0,4
208,2023,0,4
208,2058,0,4
208,2353,0,4
208,2581,0,4
208,30,5,0
208,126,5,0
208,148,5,0
208,183,5,0
208,190,5,0
208,227,5,0
208,287,5,0
208,298,5,0
208,335,5,0
208,347,5,0
209,318,0,5
209,1198,0,5
209,1291,0,5
209,2571,0,5
209,4011,0,5
209,4993,0,5
209,5952,0,5
209,7153,0,5
209,60684,0,5
209,68157,0,5
209,4,5,0
209,11,5,0
209,88,5,0
209,154,5,0
209,168,5,0
209,185,5,0
209,293,5,0
209,339,5,0
209,368,5,0
209,385,5,0
210,260,0,5
210,1196,0,5
210,1210,0,5
210,1527,0,5
210,2571,0,5
210,2628,0,5
210,5378,0,5
210,33493,0,5
210,60069,0,5
210,72998,0,5
210,241,5,0
210,272,5,0
210,295,5,0
210,1140,5,0
210,1519,5,0
210,1942,5,0
210,2037,5,0
210,2102,5,0
210,2370,5,0
210,2538,5,0
211,318,0,5
211,1704,0,5
211,2571,0,5
211,2959,0,5
211,3578,0,5
211,33166,0,5
211,60684,0,5
211,89745,0,5
211,91529,0,5
211,260,0,4.5
211,47,5,0
211,101,5,0
211,308,5,0
211,714,5,0
211,1197,5,0
211,1213,5,0
211,1230,5,0
211,1266,5,0
211,1278,5,0
211,1302,5,0
212,177593,0,5
212,183897,0,5
212,318,0,4.5
212,1080,0,4.5
212,2959,0,4.5
212,3868,0,4.5
212,4016,0,4.5
212,27773,0,4.5
212,48394,0,4.5
212,51255,0,4.5
212,40,5,0
212,600,5,0
212,1695,5,0
212,3158,5,0
212,3323,5,0
212,3474,5,0
212,3576,5,0
212,3761,5,0
212,3888,5,0
212,4032,5,0
213,589,0,5
213,7147,0,5
213,8360,0,5
213,1214,0,4.5
213,1954,0,4.5
213,2402,0,4.5
213,2410,0,4.5
213,4306,0,4.5
213,5219,0,4.5
213,5418,0,4.5
213,137,3.5,0
213,828,3.5,0
213,1105,3.333333,0
213,40,3,0
213,103,3,0
213,189,3,0
213,201,3,0
213,219,3,0
213,243,3,0
213,254,3,0
214,1059,0,4
214,1,0,3
214,17,0,3
214,62,0,3
214,66,0,3
214,83,0,3
214,104,0,3
214,628,0,3
214,648,0,3
214,661,0,3
214,40,5,0
214,96,5,0
214,116,5,0
214,199,5,0
214,334,5,0
214,425,5,0
214,513,5,0
214,668,5,0
214,670,5,0
214,929,5,0
215,50,0,5
215,318,0,5
215,1172,0,5
215,1208,0,5
215,1225,0,5
215,1268,0,5
215,1297,0,5
215,1968,0,5
215,2324,0,5
215,2686,0,5
215,183,5,0
215,347,5,0
215,896,5,0
215,1140,5,0
215,1519,5,0
215,1685,5,0
215,2848,5,0
215,2894,5,0
215,3106,5,0
215,3120,5,0
216,34,0,5
216,125,0,5
216,595,0,5
216,898,0,5
216,922,0,5
216,928,0,5
216,930,0,5
216,933,0,5
216,951,0,5
216,1079,0,5
216,26366,5,0
216,44633,5,0
216,58309,5,0
216,141846,5,0
216,1477,4.666667,0
216,168712,4.666667,0
216,102,4,0
216,984,4,0
216,1140,4,0
216,1427,4,0
217,260,0,5
217,608,0,5
217,648,0,5
217,1081,0,5
217,1196,0,5
217,1198,0,5
217,1210,0,5
217,1234,0,5
217,1291,0,5
217,1376,0,5
217,385,5,0
217,452,5,0
217,1990,5,0
217,3939,5,0
217,3940,5,0
217,3941,5,0
217,3942,5,0
217,6125,5,0
217,6453,5,0
217,59814,5,0
218,750,0,5
218,1673,0,5
218,1252,0,4.5
218,345,0,4
218,471,0,4
218,903,0,4
218,1198,0,4
218,1250,0,4
218,1307,0,4
218,1517,0,4
218,391,5,0
218,2624,5,0
218,2859,5,0
218,2969,5,0
218,4083,5,0
218,8341,5,0
218,26564,5,0
218,39869,5,0
218,51698,5,0
218,54787,5,0
219,50,0,5
219,260,0,5
219,318,0,5
219,364,0,5
219,904,0,5
219,1036,0,5
219,1527,0,5
219,2571,0,5
219,2700,0,5
219,2858,0,5
219,103,5,0
219,148,5,0
219,287,5,0
219,406,5,0
219,486,5,0
219,496,5,0
219,499,5,0
219,639,5,0
219,679,5,0
219,726,5,0
220,1,0,5
220,50,0,5
220,150,0,5
220,223,0,5
220,260,0,5
220,296,0,5
220,318,0,5
220,356,0,5
220,480,0,5
220,588,0,5
220,178,5,0
220,1981,5,0
220,2651,5,0
220,2790,5,0
220,2817,5,0
220,2868,5,0
220,3129,5,0
220,3567,5,0
220,3768,5,0
220,4092,5,0
221,32,0,5
221,111,0,5
221,296,0,5
221,541,0,5
221,608,0,5
221,903,0,5
221,908,0,5
221,912,0,5
221,922,0,5
221,926,0,5
221,1924,5,0
221,2150,5,0
221,2184,5,0
221,6887,5,0
221,7018,5,0
221,7753,5,0
221,8808,5,0
221,26444,5,0
221,27689,5,0
221,73499,5,0
222,1220,0,5
222,106782,0,5
222,858,0,4.5
222,1221,0,4.5
222,1270,0,4.5
222,3578,0,4.5
222,4239,0,4.5
222,4816,0,4.5
222,4995,0,4.5
222,5989,0,4.5
222,68,5,0
222,80,5,0
222,156,5,0
222,263,5,0
222,283,5,0
222,321,5,0
222,365,5,0
222,461,5,0
222,469,5,0
222,506,5,0
223,4973,0,5
223,8784,0,5
223,48394,0,5
223,318,0,4.5
223,2316,0,4.5
223,2762,0,4.5
223,8961,0,4.5
223,58559,0,4.5
223,2144,0,4
223,2396,0,4
223,49,5,0
223,55,5,0
223,106,5,0
223,113,5,0
223,178,5,0
223,238,5,0
223,271,5,0
223,324,5,0
223,341,5,0
223,389,5,0
224,39,0,5
224,289,0,5
224,356,0,5
224,527,0,5
224,1197,0,5
224,1259,0,5
224,1265,0,5
224,1270,0,5
224,1307,0,5
224,1393,0,5
224,83,5,0
224,137,5,0
224,285,5,0
224,496,5,0
224,706,5,0
224,889,5,0
224,3073,5,0
224,4284,5,0
224,4323,5,0
224,6125,5,0
225,69,0,5
225,104,0,5
225,223,0,5
225,231,0,5
225,333,0,5
225,785,0,5
225,1259,0,5
225,1387,0,5
225,1895,0,5
225,1974,0,5
225,921,5,0
225,1395,5,0
225,1757,5,0
225,2066,5,0
225,2202,5,0
225,3758,5,0
225,3966,5,0
225,4605,5,0
225,4616,5,0
225,5212,5,0
226,47,0,5
226,104,0,5
226,170,0,5
226,180,0,5
226,216,0,5
226,223,0,5
226,231,0,5
226,671,0,5
226,1073,0,5
226,1136,0,5
226,246,5,0
226,381,5,0
226,940,5,0
226,1453,5,0
226,1516,5,0
226,1888,5,0
226,2370,5,0
226,2385,5,0
226,2560,5,0
226,2565,5,0
227,47,0,5
227,356,0,5
227,778,0,5
227,2959,0,5
227,7147,0,5
227,7371,0,5
227,30749,0,5
227,46976,0,5
227,48738,0,5
227,55721,0,5
227,241,4.5,0
227,271,4.5,0
227,287,4.5,0
227,335,4.5,0
227,406,4.5,0
227,726,4.5,0
227,882,4.5,0
227,889,4.5,0
227,987,4.5,0
227,1825,4.5,0
228,50,0,4.5
228,260,0,4.5
228,1214,0,4.5
228,1590,0,4.5
228,2571,0,4.5
228,318,0,4
228,541,0,4
228,858,0,4
228,1196,0,4
228,1373,0,4
228,1685,5,0
228,2965,5,0
228,3872,5,0
228,4402,5,0
228,6561,5,0
228,6706,5,0
228,27373,5,0
228,61697,5,0
228,99636,5,0
228,102007,5,0
229,1,0,5
229,34,0,5
229,110,0,5
229,150,0,5
229,236,0,5
229,296,0,5
229,318,0,5
229,457,0,5
229,589,0,5
229,10,0,4
229,4850,5,0
229,6509,5,0
229,7079,5,0
229,8782,5,0
229,25905,5,0
229,25923,5,0
229,25947,5,0
229,59131,5,0
229,80917,5,0
229,93610,5,0
230,1527,0,5
230,6539,0,5
230,45722,0,5
230,53996,0,5
230,3948,0,4.5
230,6377,0,4.5
230,6934,0,4.5
230,8644,0,4.5
230,33679,0,4.5
230,33794,0,4.5
230,40,5,0
230,68,5,0
230,80,5,0
230,82,5,0
230,137,5,0
230,156,5,0
230,177,5,0
230,232,5,0
230,241,5,0
230,263,5,0
231,589,0,5
231,1036,0,5
231,1200,0,5
231,2571,0,5
231,58559,0,5
231,63082,0,5
231,260,0,4
231,296,0,4
231,593,0,4
231,858,0,4
231,294,5,0
231,381,5,0
231,1151,5,0
231,1631,5,0
231,1696,5,0
231,1727,5,0
231,2075,5,0
231,3067,5,0
231,40697,5,0
231,58972,5,0
232,296,0,5
232,318,0,5
232,1210,0,5
232,2028,0,5
232,2329,0,5
232,2762,0,5
232,3147,0,5
232,3578,0,5
232,4226,0,5
232,5152,0,5
232,123,5,0
232,128,5,0
232,215,5,0
232,362,5,0
232,592,5,0
232,674,5,0
232,714,5,0
232,899,5,0
232,922,5,0
232,3,0,0
233,318,0,5
233,356,0,5
233,7361,0,5
233,177593,0,5
233,593,0,4.5
233,2571,0,4.5
233,3949,0,4.5
233,58559,0,4.5
233,134853,0,4.5
233,50,0,4
233,294,5,0
233,1477,5,0
233,1825,5,0
233,2370,5,0
233,2975,5,0
233,3106,5,0
233,3171,5,0
233,3357,5,0
233,3567,5,0
233,3590,5,0
234,1,0,5
234,24,0,5
234,48,0,5
234,153,0,5
234,158,0,5
234,260,0,5
234,317,0,5
234,364,0,5
234,480,0,5
234,553,0,5
234,791,5,0
234,1116,5,0
234,1137,5,0
234,1144,5,0
234,1477,5,0
234,1519,5,0
234,2493,5,0
234,2820,5,0
234,3496,5,0
234,5109,5,0
235,25,0,5
235,62,0,5
235,150,0,5
235,300,0,5
235,356,0,5
235,364,0,5
235,377,0,5
235,527,0,5
235,593,0,5
235,595,0,5
235,55,5,0
235,113,5,0
235,324,5,0
235,335,5,0
235,385,5,0
235,449,5,0
235,452,5,0
235,476,5,0
235,722,5,0
235,1341,5,0
236,1214,0,5
236,1278,0,5
236,1387,0,5
236,1982,0,5
236,1997,0,5
236,2447,0,5
236,2490,0,5
236,2542,0,5
236,2572,0,5
236,2580,0,5
236,626,5,0
236,706,5,0
236,6408,5,0
236,8738,5,0
236,26147,5,0
236,238,4.5,0
236,294,4.5,0
236,1151,4.5,0
236,1631,4.5,0
236,1696,4.5,0
237,32,0,5
237,318,0,4.5
237,1193,0,4.5
237,1580,0,4.5
237,1625,0,4.5
237,293,0,4
237,1203,0,4
237,1892,0,4
237,2571,0,4
237,7361,0,4
237,49,5,0
237,2896,5,0
237,3214,5,0
237,3834,5,0
237,5746,5,0
237,5764,5,0
237,5962,5,0
237,6044,5,0
237,6835,5,0
237,7899,5,0
238,1272,0,5
238,2023,0,5
238,2067,0,5
238,3682,0,5
238,4957,0,5
238,163,0,4
238,1092,0,4
238,1221,0,4
238,1608,0,4
238,1953,0,4
238,149,5,0
238,269,5,0
238,278,5,0
238,299,5,0
238,320,5,0
238,331,5,0
238,568,5,0
238,649,5,0
238,703,5,0
238,1053,5,0
239,6,0,5
239,11,0,5
239,32,0,5
239,47,0,5
239,260,0,5
239,288,0,5
239,296,0,5
239,318,0,5
239,356,0,5
239,475,0,5
239,83,5,0
239,189,5,0
239,201,5,0
239,219,5,0
239,243,5,0
239,254,5,0
239,279,5,0
239,310,5,0
239,335,5,0
239,336,5,0
240,1,0,5
240,2,0,5
240,19,0,5
240,34,0,5
240,39,0,5
240,95,0,5
240,104,0,5
240,110,0,5
240,165,0,5
240,168,0,5
240,283,5,0
240,695,5,0
240,1150,5,0
240,1406,5,0
240,1533,5,0
240,1900,5,0
240,2354,5,0
240,2824,5,0
240,3046,5,0
